gene,SI_15001,SI_15002,SI_15003,SI_15004,SI_16462,SI_16463,SI_16464,SI_16465,SI_16466,SI_16467,SI_16468,GTEX.1117F.0226.SM.5GZZ7,GTEX.1117F.0426.SM.5EGHI,GTEX.1117F.0526.SM.5EGHJ,GTEX.1117F.0626.SM.5N9CS,GTEX.1117F.0726.SM.5GIEN,GTEX.1117F.1326.SM.5EGHH,GTEX.1117F.2426.SM.5EGGH,GTEX.1117F.2526.SM.5GZY6,GTEX.1117F.2826.SM.5GZXL,GTEX.1117F.2926.SM.5GZYI
ENSP00000357076,5455,3869,11313,5711,3570,911,3047,6304,1222,2058,1945,14726,2050,9815,23526,11691,17965,15723,26910,25717,21681
ENSP00000360951,407,297,186,506,153,3,459,277,60,987,128,1686,296,410,1649,591,1294,993,502,3064,1138
ENSP00000334547,92,41,42,233,3,0,24,0,36,24,12,2,3,0,0,0,4,0,2,0,4
ENSP00000398596,1176,520,917,623,568,145,423,472,245,842,481,589,220,431,757,360,520,708,1012,891,670
ENSP00000510600,10321,3634,30029,9212,11876,2675,1162,22124,2213,8639,4602,1768,115,532,1142,730,1249,776,2207,1001,1474
ENSP00000385662,831,520,714,818,281,271,426,491,376,882,359,849,2304,568,822,1202,233,393,360,615,397
ENSP00000259075,4412,2106,3692,3088,1877,1187,777,2848,1042,2615,1523,2657,3415,2554,2494,1166,2043,1250,2893,3306,2111
ENSP00000261716,7730,4731,6620,6201,5760,2142,1795,6796,2243,7504,3977,6387,2268,5814,5828,3175,4940,4063,5211,6560,4201
ENSP00000395701,18670,11255,13326,23287,4145,4460,15042,8573,6971,5665,4929,4744,2229,2804,7162,4672,5211,5308,7849,6151,4845
ENSP00000450320,202,189,246,340,143,87,215,227,103,231,79,694,186,318,955,399,406,774,1272,812,786
ENSP00000424387,3357,2529,7309,2149,3152,648,886,3259,917,1833,1260,1730,1148,1660,2503,2379,2103,1613,2241,3022,1847
ENSP00000240619,149,28,51,113,19,0,0,6,15,219,23,15,2,19,16,7,6,12,9,13,1
ENSP00000375095,823,192,217,704,110,163,2,133,152,722,191,12,0,0,4,6,2,10,12,6,0
ENSP00000441949,978,393,329,956,151,143,7,214,228,898,339,106,27,111,250,82,46,225,238,151,58
ENSP00000375091,986,243,251,591,193,259,95,286,186,853,199,5,16,9,27,19,9,22,30,33,12
ENSP00000441624,620,222,277,476,197,74,46,128,127,517,156,71,30,92,154,89,50,191,172,136,73
ENSP00000247879,960,327,1163,558,225,148,31,193,380,1130,339,10,2,4,0,4,0,10,4,6,6
ENSP00000444736,2029,821,850,1752,552,418,95,524,360,1521,447,0,0,3,0,2,0,4,9,2,1
ENSP00000375093,1209,302,318,703,279,205,118,190,130,854,197,10,7,11,23,9,30,22,19,18,12
ENSP00000247881,594,240,771,361,192,51,5,92,331,665,315,40,22,20,15,24,20,64,60,29,39
ENSP00000386201,32,23,24,140,15,81,0,54,22,42,7,0,0,0,0,0,0,2,1,0,0
ENSP00000431719,1367,249,262,553,108,366,70,175,59,690,154,0,1,3,0,4,2,4,0,0,1
ENSP00000436450,656,167,248,461,166,192,24,150,157,483,120,0,0,6,2,0,3,0,0,2,2
ENSP00000247883,502,153,645,236,133,3,79,118,230,621,171,80,16,47,129,74,62,160,239,96,116
ENSP00000424040,604,229,260,480,132,68,0,89,82,393,130,8,2,4,0,3,0,10,7,2,1
ENSP00000327724,18,17,20,90,11,15,0,21,24,38,3,1,0,5,1,0,0,0,0,0,2
ENSP00000399410,10310,4230,5082,5521,4351,2278,1655,3008,2299,5424,3656,2816,772,2676,3723,1506,1858,3250,4247,3077,1743
ENSP00000411490,8404,4763,8379,5474,4831,1719,1307,5046,2146,4871,4666,5619,7897,7989,4980,3805,3456,3011,5960,4563,5165
ENSP00000215790,2459,1519,2847,1327,2089,470,2580,1511,402,2113,593,2058,455,1872,1862,666,1425,882,7372,1907,3922
ENSP00000435543,270,154,248,565,53,104,112,121,149,111,55,320,92,270,215,346,188,149,301,112,143
ENSP00000225235,1944,953,1397,768,549,418,759,605,359,1257,641,1266,470,941,1698,656,882,802,1032,1201,1121
ENSP00000449643,2745,1357,4832,2119,1861,383,445,2083,773,2842,1166,4587,3796,4093,2842,1929,4171,2393,1995,3613,3258
ENSP00000362590,2044,1689,926,1717,753,333,861,1168,425,1258,596,768,1039,673,971,509,644,866,2606,864,1632
ENSP00000453114,6275,2547,5429,3927,2249,1614,1554,2272,1084,4479,1559,8781,670,6666,8691,2590,4264,8162,4105,6362,4035
ENSP00000482914,20,33,25,73,30,25,8,36,16,55,27,0,2,2,0,0,0,0,5,0,0
ENSP00000479577,222,82,198,380,99,106,324,174,102,95,49,191,72,87,143,83,120,267,774,174,311
ENSP00000253692,4682,1852,2782,2958,2068,647,295,1467,1010,3019,2357,2450,729,2035,3807,2373,2810,2666,4038,3512,2676
ENSP00000366036,4970,2748,7274,3285,3167,698,8881,4464,727,5950,1989,19504,16304,9971,1535,3335,1215,1887,4323,3491,2566
ENSP00000430293,12654,9523,24834,13008,4533,2251,12352,10022,4186,8065,4319,9898,2327,5254,6835,3634,4861,8508,10254,8242,6868
ENSP00000361967,782,669,468,1639,347,33,243,310,229,406,209,806,1008,455,668,295,318,511,916,502,661
ENSP00000437184,1429,798,1348,1080,860,259,223,761,484,1099,712,1601,842,1007,1344,731,1403,755,738,1085,588
ENSP00000378198,5527,1874,2714,2557,1897,409,808,899,1037,2736,1377,743,106,402,1778,911,1020,1231,2504,1405,1190
ENSP00000462339,462,498,538,610,703,79,436,556,207,822,254,1871,1234,668,2344,1525,2016,1897,1884,2329,1100
ENSP00000413251,9594,2666,5341,3231,4370,1369,384,2075,1178,3377,1767,4703,2412,4352,6114,3747,3885,5277,10094,4836,5459
ENSP00000454836,916,895,1715,1686,364,66,1699,1097,418,1078,302,1993,3670,1416,1662,829,844,1457,2076,2016,1858
ENSP00000384152,6,3,0,1,422,4,0,330,0,2,6,167,4,2,115,5523,4,2,8,189,239
ENSP00000378650,210,106,311,244,88,9,69,91,42,217,19,81,17,63,154,120,66,203,1755,185,334
ENSP00000364336,306,329,89,259,103,89,123,131,90,506,115,90,37,479,1501,132,278,196,85,173,67
ENSP00000312624,21,23,18,41,10,12,42,16,4,34,4,314,168870,391,322,58649,110,217,220,164,173
ENSP00000361712,5012,3794,2477,3519,10654,1234,735,4020,1057,3647,2744,8470,1616,9177,15561,5636,4777,21803,5917,4909,5242
ENSP00000296702,12433,3964,9892,8142,5258,1545,6383,10372,2900,9453,3595,4458,4093,4823,4135,2245,2983,4092,6119,4158,3225
ENSP00000388940,8398,4187,6035,6265,7739,1852,1053,4821,4101,8555,4045,3750,1681,3688,4267,2380,3494,3582,4082,3944,2915
ENSP00000246080,14,4,8,4,14,0,27,6,0,5,0,22,117,13,162,73,380,34,5,347,8
ENSP00000503828,19478,9305,16584,16656,6043,3375,2393,8012,3127,14539,4979,1774,560,1187,1460,796,1566,2151,4116,1898,2132
ENSP00000356857,208,563,23,97,87,11,268,166,87,371,92,30,11,23,914,530,268,358,228,29,4
ENSP00000334294,540,207,361,331,333,132,133,330,96,341,122,1023,361,484,905,461,447,513,770,754,613
ENSP00000480484,44,60,92,51,198,26,58,115,21,122,80,349,19,51,32,26,40,8,92,26,87
ENSP00000319914,570,616,815,653,1058,135,817,5561,196,1076,370,1561,771,971,10267,7973,6857,1414,1257,2810,1238
ENSP00000394184,3249,3008,5536,4000,812,1412,1407,2101,1109,2186,579,1499,206,766,1811,910,1737,720,257,3817,773
ENSP00000273590,325,322,186,392,133,31,97,142,121,179,95,836,662,1646,2729,742,693,1309,869,1128,656
ENSP00000341803,19,10,8,67,4,44,5,10,5,9,6,15,30,5,12,4,8,12,3,19,25
ENSP00000473789,3027,1322,1456,2254,1414,313,435,807,1131,1322,726,773,599,494,1127,848,603,875,798,739,591
ENSP00000452042,731,347,615,532,383,124,211,820,250,541,352,668,64,270,469,225,459,406,852,618,458
ENSP00000358288,48,847,3047,5,15,3,0,17,6,30,4,11,5,3,17,10,10,2,10,47,7
ENSP00000357467,517,78,430,165,149,26,29,106,45,255,46,414,78,160,931,519,668,459,260,1101,598
ENSP00000315111,1054,442,948,384,427,232,582,557,114,610,220,511,176,526,1372,706,1180,1549,1198,1295,512
ENSP00000472109,687,857,781,553,614,70,330,961,165,1105,254,1346,193,1077,2116,1301,1240,2413,975,2033,760
ENSP00000404923,1907,1558,2110,2490,895,531,2256,1588,512,2339,603,1924,1230,1338,2644,1098,1730,1535,2512,2250,1190
ENSP00000333010,125,115,119,734,87,136,709,173,64,124,56,419,157,313,389,149,108,241,447,335,343
ENSP00000283025,6,4,23,5,12,2,0,4,4,18,0,9,2,10,1,6,11,7,12,2,9
ENSP00000360171,40991,5529,16460,16015,2426,1878,3125,3858,3790,10039,6464,2726,284,1232,1504,68,228,891,183,372,533
ENSP00000429430,36,89,1490,49,1158,22,35,268,25,117,109,45,2,7,114,1883,12,24,1279,122,404
ENSP00000278550,812,331,3919,530,2756,457,447,1095,164,1257,1066,201,18,47,118,52,96,723,1554,122,384
ENSP00000393412,4862,2941,5941,4511,4125,2251,357,3226,2182,5245,3788,2860,1251,3136,2442,1320,1634,2085,2660,2052,2070
ENSP00000396995,1711,858,1357,1101,689,271,1497,848,275,1237,510,932,360,954,1480,441,860,1168,1477,925,994
ENSP00000490393,1239,821,1014,1694,510,334,1583,1198,339,927,312,973,383,560,1181,347,456,1055,1447,982,848
ENSP00000306705,23439,7446,17579,12593,10511,3941,1410,11645,3922,22996,8175,1248,568,1067,1984,1156,1304,1629,6410,1535,2522
ENSP00000386869,9447,5247,7209,9992,4841,2444,4970,11203,2412,8251,3075,1137,283,571,755,335,809,818,4090,1350,4606
ENSP00000363453,878,76,995,124,9,182,0,130,93,6,8,0,3,1,0,4,2,0,0,4,2
ENSP00000436893,72,15,26,45,17,9,1,20,7,41,13,11,28,3,6,3,2,7,5,5,6
ENSP00000488022,44,0,68,5,21,1,64,0,4,62,28,2,0,0,1,0,0,0,4,4,0
ENSP00000268910,58,22,109,18,65,41,41,80,11,49,19,24,7,22,19,6,53,22,12,28,24
ENSP00000258991,5945,4588,3815,4646,1657,1105,1488,3762,919,3860,2605,2492,1569,1632,3583,1681,1428,1922,3305,2023,2185
ENSP00000408989,884,921,1553,1111,399,97,437,725,523,755,847,2525,696,1122,1435,971,1199,1185,2093,1521,3077
ENSP00000431661,26,10,68,41,10,0,18,46,13,101,7,19,19,43,22,9,20,25,19,22,20
ENSP00000452791,1336,417,593,750,384,175,221,147,211,525,201,88,10,67,150,36,48,99,125,144,62
ENSP00000257915,4137,2165,2274,2973,1866,479,648,1286,829,2346,1317,996,636,1023,1799,1080,994,1410,2507,1562,1427
ENSP00000420616,3029,1345,875,1703,1218,179,180,682,699,1020,786,2886,3410,2516,1760,1377,689,1809,1656,1181,1382
ENSP00000430690,21,24,24,8,174,0,1,103,5,36,1,962,15,14,394,26,602,73,121,241,526
ENSP00000375639,516,456,519,564,374,51,342,299,113,245,110,330,232,221,446,258,342,294,445,338,446
ENSP00000221930,3301,3446,7104,4618,4122,1348,2921,6249,810,2585,1629,8131,634,4960,4550,4199,4378,4404,3211,4235,3968
ENSP00000238682,950,2367,3238,624,2002,171,803,1946,498,1673,718,1819,2040,2873,3336,3017,2760,3620,922,1257,515
ENSP00000295754,7308,6338,9523,5920,4676,2218,2931,6840,2558,9226,4300,23810,3589,16748,39279,15374,30788,11796,4155,30477,8043
ENSP00000449287,3949,4123,4436,2805,2156,516,2871,4132,636,1157,873,4527,1028,3299,2262,1414,2020,3323,3029,3298,2965
ENSP00000260129,2009,978,1734,1811,1266,490,664,1163,608,1482,1048,1127,1184,938,917,430,662,667,1324,1018,786
ENSP00000386088,11639,5305,6502,6810,3568,1627,1130,3023,1959,6309,2301,1408,736,1058,1767,1041,1264,2179,2429,1951,2173
ENSP00000254250,696,446,443,450,737,277,10,487,231,523,375,181,252,154,336,243,263,275,378,385,289
ENSP00000304689,530,563,876,1196,168,224,268,419,236,481,165,631,583,720,1000,566,537,970,1005,901,1328
ENSP00000054650,196,204,418,194,195,28,110,143,57,244,67,767,500,456,801,446,514,910,893,738,918
ENSP00000422402,2075,656,1386,1522,1078,428,178,858,532,1888,843,893,605,903,1017,530,392,718,902,810,452
ENSP00000215742,714,641,1359,899,313,97,351,388,194,529,214,1472,1513,1047,987,560,499,971,942,902,877
ENSP00000292894,120,102,295,164,85,7,17,90,43,76,43,172,54,61,303,215,166,287,584,209,411
ENSP00000366307,1364,2043,4726,1276,1279,211,4029,6624,293,694,379,3546,321,3774,7571,1286,4477,767,4945,2679,4223
ENSP00000380720,30975,118571,90742,11136,124713,9501,43588,160563,10587,14693,10457,70243,2628,43371,23538,13620,116522,48424,2220,49319,5249
ENSP00000357362,4118,2079,4545,5539,2310,458,2482,1567,998,3324,1186,2084,355,1463,3741,1793,1218,4662,2963,1807,1575
ENSP00000339730,300,80,210,79,533,52,234,678,151,218,67,938,2416,190,1581,608,568,1702,94,422,161
ENSP00000357233,1176,123,489,1165,187,522,125,169,572,241,209,28,14,26,101,57,166,39,71,14,42
ENSP00000501453,446,859,1975,369,281,26,207,579,109,915,4,1434,5184,352,1280,926,597,906,969,943,760
ENSP00000394166,266,186,375,224,71,4,108,105,151,171,165,320,148,147,220,136,211,289,1538,295,579
ENSP00000420306,1930,1109,1861,1521,904,279,579,1113,538,1927,532,1890,1472,1402,1802,1048,978,2375,1310,1397,1056
ENSP00000464013,2372,1798,3552,2837,1284,232,992,1408,799,3047,721,4942,2287,5667,6029,4048,5532,5913,4031,5217,6767
ENSP00000347484,581,899,893,175,491,148,246,968,218,422,503,893,94,638,248,1115,275,7973,17814,629,1350
ENSP00000384580,745,326,466,1282,300,82,507,174,128,579,124,170,133,98,225,157,205,255,196,234,111
ENSP00000284240,4180,2053,879,2032,6898,379,400,8124,1493,5596,2760,3800,284,56,3423,1407,4515,621,873,665,684
ENSP00000358089,7324,3175,5014,3073,3382,1242,1019,2645,1507,4102,2191,5317,3595,4488,5308,3295,3579,7021,8538,4331,5400
ENSP00000286827,2762,622,1562,2171,560,405,810,915,403,1078,388,453,90,186,370,496,733,3613,6912,436,2311
ENSP00000248244,4630,3253,5563,4478,1043,502,2734,4024,728,1694,798,1364,518,981,1009,716,1129,980,1834,1168,1837
ENSP00000415139,926,276,1443,703,531,229,74,689,172,328,209,328,64,116,599,206,307,279,371,343,179
ENSP00000268138,329,72,64,302,352,102,18,306,61,185,91,524,28,215,422,99,245,222,1181,269,129
ENSP00000486687,446,148,739,317,101,93,0,290,79,289,169,274,122,90,212,120,223,126,523,476,179
ENSP00000355162,134,25,46,92,25,0,0,10,24,50,5,5,2,9,12,28,3,12,13,25,11
ENSP00000421489,205,398,619,543,82,34,293,163,102,197,74,506,266,209,368,278,203,604,480,493,205
ENSP00000477073,397,373,420,404,131,4,125,246,94,147,88,1065,1276,1171,1124,890,604,830,1396,867,1248
ENSP00000422122,140,165,75,91,114,0,28,40,30,38,46,759,2337,552,996,1169,742,511,1758,907,1164
ENSP00000418803,3202,1492,1630,2291,1444,375,515,1193,812,1409,760,1328,1360,973,2551,2313,1368,1634,2856,2161,1790
ENSP00000467584,3159,4031,3387,2311,5848,775,1211,5639,1440,3779,2459,111651,2634,42175,56625,23724,23664,36397,9962,34832,46906
ENSP00000266085,5692,9109,4429,6739,8940,985,3453,6712,4015,11750,3339,115811,14805,99023,101705,43723,96430,34401,15147,112765,17013
ENSP00000515016,521,315,464,449,157,36,177,277,269,527,210,246,63,144,217,96,147,205,274,243,159
ENSP00000361521,3041,1875,2363,4176,1459,529,1305,2291,936,3120,895,4699,5709,4992,3183,1756,1935,3871,3214,2800,2081
ENSP00000281537,30545,19663,20643,16662,11929,3280,9206,12443,5053,23814,11536,4758,3263,8013,8007,3621,4715,9556,8610,6377,3753
ENSP00000462721,969,537,792,1129,487,80,225,353,201,671,301,2847,507,1325,2652,1345,1397,2382,1752,2511,1292
ENSP00000431844,632,509,1021,716,246,161,603,369,186,425,234,865,347,707,1059,493,473,919,2023,1062,1127
ENSP00000365727,1872,1021,967,1217,1173,575,515,1690,540,1596,735,992,2168,1304,1255,630,1063,1294,2824,1143,1839
ENSP00000317537,11045,9756,13834,9908,5141,1908,3592,6398,2006,4779,2782,14237,11372,9711,11350,13143,7353,16508,15085,10365,11003
ENSP00000463595,2086,1176,1960,1822,1900,618,524,1633,765,2686,1266,1874,1895,2075,1390,810,998,1456,1910,1517,1301
ENSP00000490662,9006,2338,5806,4373,1059,687,1481,1321,1766,5743,1396,4476,1298,1782,2807,1799,2125,795,620,2922,1182
ENSP00000267984,961,1094,1252,1579,635,406,1449,1408,261,851,284,1420,295,729,1763,407,1279,972,943,1972,543
ENSP00000513674,14524,5046,11438,9559,3614,2310,475,2865,5229,4306,4362,102,34,82,242,111,222,122,714,222,136
ENSP00000424718,1759,266,775,494,691,237,1,518,120,363,191,266,20,107,247,128,122,172,99,103,86
ENSP00000218032,1697,360,312,1307,151,579,27,523,195,411,259,103,12,39,70,37,59,29,10,14,32
ENSP00000353874,159,91,317,158,96,4,2,201,43,147,66,130,36,40,125,69,58,228,110,104,134
ENSP00000475700,1743,1186,1249,804,764,248,739,627,437,806,585,1310,440,1298,1598,889,567,1121,1295,1055,692
ENSP00000395280,2,21,206,10,20,6,9,99,6,8,0,9,4,0,1,0,4,6,23,2,1
ENSP00000368700,914,224,314,574,179,157,107,335,134,593,361,112,612,56,304,158,217,43,24,478,38
ENSP00000432171,443,505,425,555,149,103,215,213,125,274,235,984,416,187,785,1588,1185,466,2538,2064,4657
ENSP00000381104,2697,2249,4608,2876,1609,294,1642,2782,1234,2342,1378,2850,1460,2143,3757,2389,2992,3651,7286,3503,4428
ENSP00000397843,44,48,74,65,80,7,11,60,11,20,15,1600,1829,1588,2153,1367,1432,1343,2811,2055,2128
ENSP00000350965,3536,2150,2717,2282,1125,389,250,1057,807,1231,1150,3517,2478,3318,3593,2060,1776,2500,2519,3045,2378
ENSP00000481392,719,672,185,2387,204,77,1216,533,142,685,1032,486,81,103,334,250,156,206,2712,1056,310
ENSP00000465261,2238,1517,2265,2750,668,514,1171,1328,688,1235,560,2474,354,912,3747,1898,4093,1066,3542,9043,1869
ENSP00000325561,1235,812,1381,2036,582,703,899,905,1124,800,429,998,218,692,841,1053,1311,526,946,518,580
ENSP00000480514,2280,1583,1795,2925,1384,185,445,1312,784,888,920,2956,1143,2456,2597,1723,1793,1771,2929,2482,2046
ENSP00000294543,1590,1560,1815,920,421,150,1144,553,359,812,788,998,178,1723,914,475,819,1688,1116,1384,683
ENSP00000378166,525,271,875,384,145,88,211,395,205,636,157,509,424,326,938,412,758,1027,1420,1415,625
ENSP00000330945,2533,2218,7057,3767,1870,509,1710,3152,873,807,883,4488,1597,2398,5172,3011,4451,4109,5944,4923,4901
ENSP00000315387,360,356,220,293,65,221,404,269,175,220,128,105,49,42,105,52,76,54,563,182,158
ENSP00000397676,955,948,899,1609,658,423,1008,1234,558,1014,498,1435,625,516,931,434,447,678,880,936,479
ENSP00000468220,2460,1171,988,2198,706,216,474,1369,1171,1276,860,146,33,53,437,186,217,303,117,477,151
ENSP00000402732,844,419,416,396,232,199,586,732,186,685,248,271,39,164,485,296,283,646,680,353,531
ENSP00000324651,183,115,423,115,431,38,34,389,123,451,185,59,54,31,158,253,134,81,24,55,61
ENSP00000319992,885,723,495,529,415,211,258,786,264,576,420,1080,2286,720,941,647,865,664,1465,1179,1386
ENSP00000329318,30,21,28,43,12,85,3,18,14,6,2,62,69,30,55,71,42,53,14,60,31
ENSP00000377039,892,574,680,492,460,134,242,373,289,492,427,952,293,874,1660,877,769,1325,1129,1356,963
ENSP00000258439,1616,1970,1649,1626,593,335,784,1554,728,1038,717,5950,2670,4550,4405,3720,2950,2877,4948,4696,3547
ENSP00000413163,637,276,1399,242,35,193,26,122,88,1127,710,37,4,282,1310,150,19,163,127,38,17
ENSP00000405823,430,493,2273,374,639,803,814,980,338,764,364,466,111,66,589,320,321,1494,893,477,307
ENSP00000507790,32,17,7,17,56,1,1,21,21,31,28,32,412,21,729,45,23,8,388,42,209
ENSP00000410852,1,30,1,4,50,2,0,31,11,6,4,997,42,8,573,695,2627,131,488,2459,504
ENSP00000364236,114,103,189,99,82,22,31,121,54,144,28,418,148,1347,1467,1001,539,1615,380,851,268
ENSP00000275767,2281,1514,3324,1725,401,359,1478,653,1331,904,984,1687,1557,559,1699,842,2372,728,508,2489,889
ENSP00000425266,347,127,277,348,149,176,9,166,107,200,231,112,20,206,573,402,186,276,534,440,116
ENSP00000478448,241,142,164,159,76,24,22,71,42,130,86,1804,2058,1718,1848,1601,946,1137,1614,1625,1536
ENSP00000468745,56,51,103,96,27,89,13,57,24,22,27,33,3,2,59,32,41,14,5,22,14
ENSP00000422431,5,22,52,2,32,0,23,193,2,6,0,115,4,23,96,22,202,3830,147,73,94
ENSP00000461828,361,223,647,222,201,18,23,141,126,147,108,2817,2485,1968,2667,2472,777,1240,6063,1565,4761
ENSP00000404208,674,548,791,517,199,89,776,453,151,394,184,847,1361,396,1315,755,869,1720,1985,1354,1408
ENSP00000426354,419,358,753,620,320,73,131,198,150,471,198,1183,502,1276,1433,855,583,1191,2322,1264,837
ENSP00000281924,43,26,168,44,24,128,46,77,14,83,39,20,8,24,43,136,238,206,4,64,0
ENSP00000323068,3389,1457,1939,2088,1201,326,437,1163,618,1880,1048,1394,633,742,2180,1096,1128,1619,3991,1956,2305
ENSP00000356057,1583,920,2499,1095,922,316,399,2025,420,1345,732,2810,1026,9863,4288,1490,2223,1956,3227,3267,2262
ENSP00000296582,1210,694,776,746,531,184,139,515,398,919,644,1075,711,1121,1355,880,762,1043,1332,1325,1058
ENSP00000266673,1351,600,625,1124,192,153,48,359,273,451,406,639,247,149,867,518,499,385,6956,881,1808
ENSP00000343507,99,403,237,368,264,20,176,97,43,57,24,401,234,208,391,161,202,196,82,269,81
ENSP00000296978,2968,1477,1293,1260,316,43,171,917,1045,1432,1058,1364,34,634,756,135,957,3010,257,617,577
ENSP00000372982,322,377,229,945,153,150,14,23,77,583,174,18,2,9,15,116,9,156,13,35,19
ENSP00000261455,361,166,296,303,198,148,65,262,53,213,173,119,41,76,261,160,169,201,249,276,184
ENSP00000381950,97,100,168,97,52,3,74,79,24,79,33,622,124,209,613,254,429,511,685,757,549
ENSP00000436596,499,198,336,469,178,47,95,67,134,325,137,301,116,218,846,458,481,705,1052,763,465
ENSP00000462490,438,140,227,142,124,19,132,103,153,209,92,696,143,928,490,213,203,383,327,439,263
ENSP00000483276,1060,1129,1617,963,474,302,442,965,510,1027,534,2774,1832,1848,2075,1106,590,1779,1950,1536,1476
ENSP00000431804,443,413,255,600,142,91,187,308,144,328,158,397,214,145,569,355,311,369,595,507,529
ENSP00000452201,68,32,20,126,15,13,12,35,51,66,21,64,10,10,74,39,82,84,137,131,29
ENSP00000435588,869,581,628,425,267,66,1083,317,137,537,182,376,74,143,933,431,484,1111,1001,729,595
ENSP00000416154,28,44,132,23,4,0,118,74,4,13,12,30,36,13,20,5,17,6,223,56,151
ENSP00000383594,402,189,304,201,193,48,134,82,56,166,74,894,390,838,1604,747,633,941,1198,1022,1021
ENSP00000340668,6154,4441,7519,7302,3690,1023,916,5420,2180,3512,4303,6725,2605,5262,6048,3428,3622,5050,4932,4760,3606
ENSP00000283534,590,278,372,311,247,10,71,353,72,353,260,385,322,322,437,499,310,383,484,602,500
ENSP00000366528,387,181,185,1,0,8,347,228,4,49,21,21,4,49,58,23,16,41,4,7,4
ENSP00000310110,146,20,155,28,53,4,23,27,48,21,63,96,17,95,376,98,60,350,373,258,259
ENSP00000479391,1035,852,1389,934,851,54,1779,985,382,1946,546,2078,312,1153,2080,1131,1599,3219,1064,1150,859
ENSP00000443216,453,348,659,304,241,46,98,214,126,95,78,1979,2001,1707,1983,1934,1676,1614,1801,1630,1714
ENSP00000425286,291,195,565,76,51,228,142,84,65,133,113,12,0,2,40,12,125,38,49,242,5
ENSP00000426067,697,527,717,352,248,108,136,292,183,450,228,510,139,411,687,314,284,388,682,618,319
ENSP00000490213,31,19,88,32,24,9,0,20,5,30,9,117,44,74,28,17,14,12,38,6,27
ENSP00000450842,37,140,46,48,271,0,94,209,66,154,61,1233,192,924,576,302,253,49,3084,629,1154
ENSP00000362435,436,329,585,289,145,22,348,167,122,154,111,1030,112,518,1721,910,1107,1154,574,1213,778
ENSP00000395617,1799,1805,3196,1855,1202,348,3130,1849,1007,1615,1674,8729,2419,8829,9954,6112,4714,8022,13095,8822,10013
ENSP00000376227,1714,409,1543,365,836,98,565,955,158,780,350,1206,310,407,917,882,800,976,661,1315,518
ENSP00000319009,540,89,3829,650,2064,112,1,2441,167,269,73,2218,38,603,1740,2431,1123,576,7804,389,34694
ENSP00000281441,103,34,110,15,23,6,5,88,27,12,21,73,13,29,13,7,16,23,3202,186,1905
ENSP00000371348,9,82,7,6,4,1,4,7,5,3,1,0,3,2,4,0,9,8,0,2,2
