gene,SI_15001,SI_15002,SI_15003,SI_15004,SI_16462,SI_16463,SI_16464,SI_16465,SI_16466,SI_16467,SI_16468,GTEX.1117F.0226.SM.5GZZ7,GTEX.1117F.0426.SM.5EGHI,GTEX.1117F.0526.SM.5EGHJ,GTEX.1117F.0626.SM.5N9CS,GTEX.1117F.0726.SM.5GIEN,GTEX.1117F.1326.SM.5EGHH,GTEX.1117F.2426.SM.5EGGH,GTEX.1117F.2526.SM.5GZY6,GTEX.1117F.2826.SM.5GZXL,GTEX.1117F.2926.SM.5GZYI
ENSG00000196305.17,11839,7142,15185,7761,7173,1344,2597,8741,2562,5391,3843,5136,3411,4016,4580,3233,3300,5852,4811,4896,3757
ENSG00000163596.16,671,477,184,379,194,243,57,156,189,363,684,1284,641,1183,1195,727,200,1285,292,679,192
ENSG00000112144.15,2249,1052,900,1764,1096,315,213,760,721,1751,1007,1575,780,1535,1561,632,817,1364,1794,1535,1092
ENSG00000163600.12,163,7,75,185,43,16,9,64,56,24,29,17,2,11,34,55,106,0,15,9,24
ENSG00000138413.13,816,544,857,449,1015,243,134,1296,244,445,405,2162,173,330,2077,750,1297,958,4843,1922,1290
ENSG00000182054.9,3636,3772,2212,4264,1100,958,1328,1868,1499,1687,1967,2542,18457,1302,2112,4035,1212,1975,6994,2077,3537
ENSG00000188676.13,33,8,9,43,5,27,0,3,2,8,16,5,2,0,6,2,0,3,4,5,13
ENSG00000162783.10,457,412,740,876,452,39,963,674,95,257,107,1047,3723,1608,704,1924,1403,1467,4462,1060,6211
ENSG00000188483.7,652,1008,653,1183,529,66,790,599,290,426,413,566,47,393,1752,1140,2951,858,791,1127,914
ENSG00000010295.19,1618,758,1397,1640,787,447,1298,922,388,1584,291,2614,754,1632,4269,1678,1754,3434,1064,2056,1671
ENSG00000163565.18,9668,4217,16058,7951,12038,4345,2402,10315,2885,9405,4868,7947,777,4852,7731,4110,7826,8097,7152,8899,4598
ENSG00000165949.12,2420,569,1138,1027,784,216,180,588,445,820,283,2021,797,1158,2981,1244,3453,1201,6590,5682,1514
ENSG00000068079.7,762,493,681,814,321,201,200,287,341,388,169,452,79,197,1146,437,583,750,424,1150,624
ENSG00000185201.16,14798,12961,20614,16503,16541,3778,1470,58697,3762,11752,9780,12195,1654,10853,23088,13253,20999,12569,5651,17849,9147
ENSG00000235821.1,42,8,30,11,13,0,0,24,14,48,18,16,3,26,33,32,15,19,27,15,10
ENSG00000159110.19,4352,1478,4488,3510,1122,1160,953,2085,917,2470,1146,1255,376,714,1334,728,871,820,450,1461,396
ENSG00000159128.14,5912,1983,6815,3961,3637,1789,530,5656,1166,3108,2853,4552,795,1404,3172,1831,2817,1928,3814,5438,2879
ENSG00000214706.10,797,1014,1221,716,359,93,1760,1238,251,628,369,1209,2358,905,1996,891,1005,1470,1495,2667,1101
ENSG00000163913.11,4782,2221,2381,4308,2275,610,2274,1122,1763,3728,1120,3316,521,2351,2091,1892,1747,2028,1738,2821,2028
ENSG00000109083.13,252,139,199,158,229,12,38,134,34,130,49,539,112,504,876,410,471,781,567,563,455
ENSG00000119650.12,578,410,366,279,227,50,346,332,110,410,166,557,133,568,1240,770,587,1318,1098,844,620
ENSG00000118096.7,1021,547,894,618,600,121,135,382,234,610,249,559,262,506,1002,650,531,1307,1359,1173,821
ENSG00000101052.12,1167,655,1241,734,762,196,102,552,371,764,498,1839,187,1596,1330,714,922,1131,873,1253,830
ENSG00000032742.17,2351,1067,1925,1757,492,313,635,585,634,1360,772,1133,1028,981,585,405,288,782,471,490,231
ENSG00000073792.15,75,184,702,23,121,80,55,248,12,20,39,1986,106,196,966,720,697,376,1382,649,1211
ENSG00000099769.5,27,15,47,28,0,0,18,13,11,15,11,83,76,48,20,7,11,22,33,24,19
ENSG00000163453.11,11061,15861,15396,10542,15054,2456,7461,12897,3795,13151,7006,16856,3419,35235,108723,56165,39621,15261,10268,15671,6362
ENSG00000163395.16,2098,1719,414,609,1163,4490,480,604,543,580,11626,142,26909,33,66,261,67,822,84,117,74
ENSG00000253755.1,381,1129,224,4443,1002,2469,145,5596,1988,340,700,9,2,165,89,417,5241,41,137,83,6
ENSG00000132740.8,1237,668,1337,1193,724,169,1146,920,339,944,441,1005,753,1658,2305,791,1093,2863,1896,1811,1569
ENSG00000259337.4,4,9,1,28,16,0,0,65,61,3,11,1,0,2,0,1,61,0,2,2,0
ENSG00000261704.2,13,6,1,14,0,22,0,13,11,4,4,0,0,2,0,0,14,0,0,0,0
ENSG00000260048.2,7,18,13,17,10,0,1,20,6,2,0,0,0,5,0,0,7,0,0,1,0
ENSG00000253883.1,4,8,5,43,11,0,0,39,18,3,6,0,0,0,1,5,74,0,5,7,0
ENSG00000278473.1,2,9,0,27,2,3,0,15,0,0,9,0,0,5,0,6,73,0,4,8,0
ENSG00000253132.1,9,30,10,168,18,16,0,14,2,8,15,0,0,3,0,21,73,1,2,4,1
ENSG00000253209.1,0,9,0,35,4,0,0,40,2,0,1,0,0,0,2,1,29,0,0,1,1
ENSG00000282600.2,88,285,34,821,338,326,28,472,263,54,160,3,0,19,2,10,153,0,6,9,0
ENSG00000254056.1,8,14,0,40,11,2,0,26,3,3,7,0,0,0,1,4,41,0,1,1,0
ENSG00000270864.1,3,35,1,57,12,45,6,2,11,0,21,0,0,1,0,0,43,0,1,1,0
ENSG00000271620.1,19,87,10,170,16,112,29,74,11,5,16,1,0,0,0,0,4,0,0,0,0
ENSG00000254395.1,14,81,6,139,49,20,4,80,22,8,30,0,0,4,4,13,284,2,8,24,1
ENSG00000211978.2,5,14,1,19,13,0,0,31,4,9,1,0,0,0,0,3,11,0,8,2,1
ENSG00000254326.1,4,5,3,43,9,46,0,83,1,3,5,0,0,0,0,3,15,0,0,1,0
ENSG00000253467.2,17,27,1,66,15,73,0,75,50,4,18,0,0,0,0,0,2,0,0,0,0
ENSG00000182700.4,273,116,225,251,99,181,0,65,71,269,95,849,236,776,2325,1092,632,1760,1750,1266,936
ENSG00000253497.1,11,55,10,216,141,215,0,149,49,23,96,3,0,22,9,148,232,0,15,61,0
ENSG00000224607.4,16,25,2,128,39,86,0,87,9,5,41,0,1,5,0,1,21,0,0,0,1
ENSG00000237592.2,4,27,2,84,18,12,1,147,9,0,17,0,0,0,0,0,2,0,0,0,0
ENSG00000253481.2,9,18,0,58,36,31,2,27,1,0,9,0,0,0,0,0,7,0,0,5,0
ENSG00000254157.1,7,18,1,42,9,0,0,8,12,0,7,0,0,2,0,1,8,0,1,0,0
ENSG00000254220.1,4,20,4,64,7,7,0,27,12,15,19,0,0,0,0,0,3,1,0,1,0
ENSG00000253691.2,2,17,0,42,7,16,5,57,22,1,3,0,0,2,0,0,31,0,0,2,0
ENSG00000222037.5,8,10,4,46,7,51,1,50,25,8,8,12,4,104,13,137,2185,7,33,116,6
ENSG00000253818.1,72,75,38,212,69,36,55,175,46,120,55,0,0,1,0,2,23,0,0,3,0
ENSG00000253451.1,7,10,1,84,3,18,0,28,12,15,22,0,0,0,0,7,8,0,0,2,0
ENSG00000253120.1,10,18,5,78,10,41,2,66,15,2,17,0,0,0,0,1,7,1,0,0,0
ENSG00000253234.1,6,15,1,95,6,75,0,50,6,6,8,0,0,3,0,2,12,2,0,6,0
ENSG00000215177.3,7,6,64,614,26,0,0,1,2,1,14,0,0,0,0,0,0,0,0,0,0
ENSG00000152580.8,550,145,59,94,928,70,47,363,281,204,113,903,13,129,1170,1577,258,3998,18,836,547
ENSG00000144847.12,57,16,13,9,386,25,0,19,13,11,32,86,145,33,137,69,2,11,55,20,28
ENSG00000179057.13,15,19,10,18,9,1,46,37,5,20,6,29,75,27,27,28,19,25,34,25,57
ENSG00000143061.17,1162,1478,1334,1993,171,316,1405,1024,485,506,696,849,79,61,697,875,381,826,9083,631,2997
ENSG00000080854.14,1496,506,3933,972,612,96,1222,750,336,1843,606,46,19,1140,783,227,48,669,102,93,186
ENSG00000269335.5,416,222,418,295,169,14,1099,269,53,276,64,446,174,341,280,141,190,240,292,365,268
ENSG00000275882.1,316,174,191,236,89,32,527,148,79,154,58,7,1,5,4,0,3,1,7,6,4
ENSG00000030419.16,831,203,221,664,295,317,142,109,170,445,145,440,172,412,1243,252,801,215,5997,786,937
ENSG00000095574.11,2616,1391,2343,1204,1247,332,807,1204,699,1968,900,1600,1453,1830,1653,942,1380,1857,2367,1586,1793
ENSG00000110324.10,3696,1555,3170,4990,1093,2478,892,2546,1448,1620,1080,2511,286,995,2099,760,1287,999,267,693,606
ENSG00000137070.17,402,403,360,476,252,141,373,422,195,654,195,1448,268,1055,3266,2942,542,2870,2245,1735,2043
ENSG00000096996.15,458,116,287,658,58,168,263,128,171,134,86,41,2,7,77,44,58,53,42,36,31
ENSG00000172349.17,2675,732,1385,2205,752,602,114,1218,991,1738,693,1884,136,615,2474,619,1393,1683,481,965,1541
ENSG00000177663.13,2774,2099,3346,3751,1418,1342,1624,3448,1198,3185,1279,4138,496,1539,1960,951,1938,1214,1995,2446,1888
ENSG00000188263.10,11,1,1,57,2,3,0,2,2,54,6,1,1,3,5,4,1,2,5,0,0
ENSG00000137496.17,1348,606,1542,1527,541,173,1228,1002,483,1503,369,809,210,756,1067,590,938,1275,917,1077,457
ENSG00000115604.10,726,512,2302,572,414,406,406,2672,100,539,228,811,94,447,1036,777,1163,577,283,2103,679
ENSG00000115607.9,265,118,917,183,153,318,323,4786,56,229,140,270,28,135,404,202,666,55,114,307,63
ENSG00000125538.11,349,954,327,313,32,43,239,2751,37,27,53,7,0,4,10,16,8,18,19,15,6
ENSG00000169306.9,46,17,6,5,13,0,1,21,3,77,5,4,2,0,19,6,3,9,55,2,0
ENSG00000189108.12,19,9,9,0,1,1,0,1,3,2,19,1,1,0,0,2,3,2,15,11,0
ENSG00000115602.16,256,1394,790,197,339,138,2215,4083,80,571,126,3197,81,199,1004,3799,1393,444,106,2927,632
ENSG00000136689.18,53,57,411,118,59,29,85,943,7,5,2,102,178,136,70,88,214,114,22011,114,6425
ENSG00000016402.13,0,4,2,0,51,1,0,2,5,1,16,69,36,6,38,16,27,161,2313,254,3342
ENSG00000147168.12,1152,297,760,1546,267,490,200,720,516,240,297,252,52,211,259,406,1360,145,237,432,339
ENSG00000008517.16,9149,9623,11954,21040,3344,2148,5060,6865,3214,1467,1837,396,144,135,580,978,990,211,191,1270,372
ENSG00000137033.11,64,76,127,86,185,25,54,583,73,105,209,635,161,961,5285,2455,2044,2616,1152,1059,1180
ENSG00000157368.10,165,68,418,141,32,146,93,123,97,87,85,293,44,151,716,44,160,269,385,425,2531
ENSG00000185291.11,425,190,732,278,313,79,263,410,128,660,303,402,380,626,1040,588,1142,779,378,640,383
ENSG00000129351.17,22048,13072,19032,24175,11613,3114,13086,14760,4885,16897,5946,11997,9743,13058,12442,8329,11142,17602,20007,16229,13909
ENSG00000166333.13,2659,2468,2835,2014,1281,638,953,1774,1260,2301,1070,4413,1630,6761,11484,4666,4330,18707,4844,7718,4616
ENSG00000184903.9,2137,1041,2173,1140,565,185,249,468,301,845,679,178,527,467,655,325,461,490,419,393,353
ENSG00000132305.20,4019,2898,2596,2387,1644,553,603,1578,598,1524,1006,2816,5504,2808,3612,5411,2408,2622,4185,3562,2816
ENSG00000177971.8,442,290,818,579,148,18,274,160,143,135,95,884,768,673,748,543,861,506,1511,710,879
ENSG00000136718.9,987,1258,1769,1296,567,153,1353,1442,449,749,524,2154,3003,2119,1654,1097,1163,1163,1679,2113,1550
ENSG00000257704.3,119,180,390,181,192,21,312,219,53,153,46,1214,468,1694,1840,807,1109,1354,1197,968,1161
ENSG00000196388.8,30,23,17,17,11,8,4,21,1,31,12,332,190,183,113,132,58,186,102,141,97
ENSG00000153487.12,1040,368,2654,767,579,405,604,1328,235,671,443,889,613,1661,856,665,895,1024,787,786,738
ENSG00000168395.15,533,725,717,622,327,186,864,492,193,920,233,1941,2244,2533,3554,1922,1789,3299,4452,2583,2548
ENSG00000241644.2,101,208,63,93,153,12,198,167,144,217,151,263,53,281,9111,4334,698,463,286,547,205
ENSG00000153391.15,721,331,348,496,147,118,198,206,228,268,125,938,288,270,410,378,325,324,880,533,887
ENSG00000040933.15,3047,1750,2760,2917,1446,1369,1139,2404,1177,3019,1054,2444,797,2133,2755,1384,1909,2161,1503,1851,1016
ENSG00000109452.12,3711,3136,1077,2515,1787,760,444,1270,1423,6729,1819,1525,1577,1686,4240,855,2534,591,1464,2195,515
ENSG00000188487.11,28,2,16,6,7,1,1,35,6,15,0,15,0,5,100,23,5,1,4,14,18
ENSG00000205363.5,56,218,88,71,53,5,51,87,33,128,60,633,105,52,405,554,77,103,1968,129,694
ENSG00000127054.20,6649,3820,9768,3429,3586,1011,7815,3083,1095,5272,1386,4666,5437,6862,8128,3974,4317,14278,9087,6885,6689
ENSG00000185085.2,1672,1522,1490,1430,530,129,1039,1185,608,846,405,1435,703,872,1042,411,556,1044,1286,1004,691
ENSG00000165359.15,3772,995,1870,1318,1027,468,663,934,617,1664,784,1248,175,1576,1127,1024,706,1480,1712,1137,1173
ENSG00000164941.13,3433,1499,4422,3264,2066,936,505,1920,891,3315,1356,1428,637,1506,1773,1002,826,1843,1997,1632,1460
ENSG00000074706.13,499,144,947,535,198,259,117,268,153,505,137,387,30,232,226,105,312,96,143,68,74
ENSG00000086200.16,1646,710,1540,868,786,183,275,660,412,1502,609,723,321,418,1491,756,1239,912,1128,2000,766
ENSG00000269837.1,89,41,53,80,16,44,7,43,42,92,18,252,249,260,323,193,107,550,265,316,91
ENSG00000197429.10,2543,1150,1479,847,803,256,234,349,446,925,554,331,581,492,393,262,222,362,501,329,179
ENSG00000203499.11,27,10,13,29,6,8,3,26,15,20,13,37,8,20,4,10,10,4,7904,160,672
ENSG00000160051.11,158,73,126,151,84,3,83,67,31,132,38,272,53,94,172,82,69,271,278,172,120
ENSG00000174628.16,1093,485,1041,1195,418,163,126,253,351,484,239,541,192,204,281,140,250,308,200,419,202
ENSG00000120645.11,859,1518,75,625,235,2,2440,83,51,584,84,169,17,78,524,187,667,298,130,540,20
ENSG00000090376.10,1535,597,1548,1939,1510,592,550,4888,373,2704,840,3761,507,1369,4384,2202,3573,1853,1003,3614,1105
ENSG00000198001.13,618,274,619,281,294,133,96,392,173,536,220,1713,504,1484,1682,947,881,1120,2068,1672,1205
ENSG00000168264.10,9642,6138,11819,9115,5540,1536,3260,6079,1825,7744,2632,4136,2821,5408,6068,3523,4133,7641,10513,4032,7214
ENSG00000213928.8,3702,1735,3215,4122,1509,762,2451,1785,1097,3137,1126,1880,591,959,2617,1237,1351,2442,2537,2536,1738
ENSG00000167378.8,2633,2538,2116,3262,1115,287,2057,1416,310,874,357,1919,1042,1482,2097,1379,1406,2759,1902,1363,1046
ENSG00000169047.5,1281,6265,5299,785,2460,464,952,6137,534,4026,810,1857,4600,1458,1502,1064,1980,9544,1967,2764,1587
ENSG00000176842.14,1666,278,72,2079,48,34,69,22,267,232,290,472,88,51,49,19,13,29,380,1132,1479
ENSG00000159387.7,2,6,10,13,44,0,0,4,210,0,23,1298,109,8,322,11,344,13,92,695,3646
ENSG00000165898.13,198,121,181,182,103,32,49,104,43,101,52,505,663,372,431,716,361,304,525,486,463
ENSG00000136003.15,1983,1446,3299,2171,1036,817,935,1217,683,1020,667,5148,7123,5272,7220,5640,3639,3828,3117,4604,4002
ENSG00000143319.16,1808,1296,1668,2245,994,318,633,1424,412,1072,551,1496,571,1183,1265,730,961,1170,2252,1474,1003
ENSG00000182149.20,3957,2049,4201,4151,3076,602,1349,2213,1283,3251,1615,8887,5506,6869,7469,3918,6637,6682,8031,8059,6995
ENSG00000240682.9,2306,1259,1151,1702,1803,341,498,1039,323,935,400,2069,845,1965,1597,1080,1112,1573,2162,1737,1757
ENSG00000105655.18,2444,1848,2140,2375,769,363,1065,2225,868,2438,741,1572,596,1937,9695,1604,1477,3038,2760,2651,1296
ENSG00000129636.12,6191,2992,3663,4344,2628,811,521,2130,1110,2611,2625,1814,733,1616,2698,1708,1708,1479,1703,1858,1832
ENSG00000156886.11,156,42,39,173,22,26,53,107,22,55,87,13,57,8,5,9,31,18,1,5,14
ENSG00000005844.17,3075,835,1700,5246,372,1232,402,854,2004,1008,713,638,188,497,358,569,706,372,505,319,286
ENSG00000140678.16,7139,2699,19652,4844,2792,2135,10722,25105,622,2692,1834,435,98,327,512,570,1039,1154,213,803,315
ENSG00000119185.12,4861,2207,3246,2772,2915,470,569,1503,583,1844,1099,5845,711,1452,4156,2410,1994,3097,2464,3810,2817
ENSG00000259207.7,2978,1221,4558,1582,625,175,4107,3241,432,3253,743,1913,143,1641,1899,740,1749,1382,178,1668,1064
ENSG00000142856.16,259,100,178,60,165,0,10,73,63,91,55,312,78,218,297,184,139,301,702,263,231
ENSG00000162267.12,29,47,382,123,61,148,0,1164,48,75,93,313,41,9610,4932,47,165,178,57,516,110
ENSG00000113263.12,532,170,1006,800,188,401,33,536,286,203,163,563,62,277,724,610,1198,128,198,191,412
ENSG00000143772.9,4913,2904,3627,3700,3049,1041,4623,3433,1042,3801,1059,3189,1367,1083,2658,994,9308,13179,2192,4201,2919
ENSG00000198885.9,276,92,327,238,81,111,69,213,115,146,53,83,25,33,290,87,284,47,202,444,81
ENSG00000205730.6,2020,1828,2941,3572,1120,386,1944,2261,937,1647,680,2873,516,2127,2166,1263,1606,2335,3384,2514,1058
ENSG00000198399.14,20023,9936,15329,12699,5875,2121,4859,6478,2751,10146,4051,3759,5238,4739,4377,2673,2715,3025,5656,3567,4658
ENSG00000009765.14,27,22,46,42,7,29,21,26,9,27,27,26,8,8,4,11,25,7,16,19,28
ENSG00000182264.8,95,64,47,27,60,0,2,111,10,82,12,29,8,9,51,46,60,31,49,183,12
ENSG00000099840.13,88,18,165,77,92,2,248,204,21,74,31,108,177,481,246,76,72,374,282,95,93
ENSG00000043143.20,4051,2797,5049,6458,1035,863,2332,1629,2048,5166,1269,3135,867,1879,2922,1404,1138,2263,1928,2349,1664
ENSG00000096968.13,3764,1159,2061,2231,1075,735,488,1378,915,2757,934,2243,1160,3041,3107,935,1259,993,2116,1211,2435
ENSG00000105639.18,3695,1959,6022,3610,1095,1575,2130,3889,834,1193,577,992,91,499,2251,1906,1962,696,484,1039,436
ENSG00000166086.12,598,507,656,626,1038,54,525,799,348,1394,416,3340,695,2926,6323,2713,1927,4848,1043,2331,1678
ENSG00000160593.18,1210,481,385,946,154,607,151,287,173,385,172,658,105,424,379,492,456,249,353,173,407
ENSG00000109944.10,1262,536,859,431,458,118,498,327,240,1084,201,136,14,35,306,142,139,107,179,310,121
ENSG00000081692.12,390,508,510,780,185,91,741,284,184,318,112,289,332,138,281,123,122,387,176,298,134
ENSG00000070495.14,2481,1749,4304,1792,3397,190,1557,2842,295,971,637,1783,1053,2832,1849,2682,1951,1841,1945,2021,1634
ENSG00000100221.10,1474,920,1775,705,664,374,273,1476,232,948,390,4412,988,4311,4514,2494,4146,3663,4158,4576,3459
ENSG00000161677.11,239,243,494,330,164,38,92,212,71,103,75,626,1257,557,1480,762,761,877,1427,1117,1127
ENSG00000149596.6,1737,379,5928,636,357,573,274,757,171,962,1143,333,638,4967,4494,3814,133,6773,354,1033,659
ENSG00000234616.8,1046,970,1543,1794,522,164,912,339,305,1062,281,1203,770,413,1462,587,569,1699,1654,1374,514
ENSG00000167476.10,10,9,4,18,10,8,16,10,2,4,0,13,6452,17,8,13,166,5,14,24,6
ENSG00000177606.6,20177,28544,65586,15113,31592,3608,53040,34167,5552,7656,16138,28437,7876,35257,18387,15275,62123,12422,46084,34689,131148
ENSG00000130522.5,3305,4727,6099,6229,3401,598,8347,4091,1025,1598,927,8722,4771,15615,9232,3738,27062,7338,10249,15412,54875
ENSG00000160145.15,7481,3781,2971,5488,3481,717,3344,4113,2427,20465,3624,3406,2288,6526,7555,1951,4180,4547,2682,6649,914
ENSG00000107104.18,8467,5680,11735,15121,8408,1955,2566,36324,4523,10878,8568,3028,6802,2026,6621,6571,2095,14084,13043,4777,5914
ENSG00000197256.10,4963,5606,4183,6818,2611,802,2188,5795,2143,9969,2952,15414,2712,23509,27202,14055,7644,33003,4807,13917,4786
ENSG00000186994.11,1236,663,1008,662,350,226,752,555,210,1207,195,2424,579,1958,2025,604,1920,1012,368,5018,1206
ENSG00000139620.12,1720,774,831,858,518,147,1168,850,296,870,432,1542,1213,1246,1325,801,669,1117,1714,1442,1481
ENSG00000232593.7,32,9,8,15,12,23,6,19,5,34,17,1106,410,1351,1938,822,511,2124,3336,1012,1142
ENSG00000065427.14,4582,2515,6830,4640,2459,520,966,2482,1069,1785,1084,5535,11803,5817,5118,3729,3921,3307,4890,6455,5062
ENSG00000149474.13,1367,593,1348,1065,512,143,495,654,589,1536,661,827,775,564,722,429,271,761,1331,714,559
ENSG00000167216.16,504,117,171,257,384,144,50,195,130,329,282,179,61,105,162,148,163,106,230,153,77
ENSG00000107821.14,15,28,23,35,31,3,0,10,5,25,5,144,15,77,321,193,31,60,66,150,83
ENSG00000165572.7,484,357,264,703,244,32,157,201,178,451,199,300,121,158,510,300,269,396,541,445,249
ENSG00000120696.8,701,466,329,804,205,218,43,126,235,538,183,130,51,80,351,174,187,197,436,320,256
ENSG00000163376.11,253,63,102,121,77,117,33,113,29,103,55,46,265,98,54,102,289,4,46,98,22
ENSG00000130037.4,26,56,18,242,33,39,0,150,49,459,158,24,31,2958,2735,1137,170,37,3,47,9
ENSG00000169282.17,693,402,218,165,283,60,222,297,254,1126,189,389,80,2018,3984,114,338,176,71,1644,137
ENSG00000170049.9,133,64,87,141,35,3,184,68,28,120,15,230,47,93,165,72,150,4357,358,292,127
ENSG00000129159.7,14,7,2,21,8,5,21,5,2,7,2,34,53,15,17,11,10,17,10,21,10
ENSG00000116396.14,1108,1009,657,1204,436,275,719,753,633,4691,755,597,295,713,2682,1543,1257,2166,2738,2210,1017
ENSG00000171385.9,124,171,4794,31,425,25,188,421,138,107,515,983,137,439,972,835,820,1264,987,302,633
ENSG00000175538.10,2433,447,1013,625,245,188,1137,317,171,1706,303,108,12,25,279,277,274,321,191,83,96
ENSG00000152049.6,409,242,891,297,1385,17,155,1005,93,729,228,2066,197,809,1847,2081,4245,2174,296,761,283
ENSG00000055118.14,52,94,13,39,156,8,9,46,19,54,37,20,16,36,32,2669,30,2557,108,28,69
ENSG00000173826.14,160,150,28,584,8,10,312,80,11,15,12,5,0,0,0,0,0,1,1,1,5
ENSG00000182132.13,3,18,1,14,10,28,0,5,2,10,55,101,0,2,60,4,116,17,37,42,25
ENSG00000151704.15,51,345,4,180,20,0,46,6,4,25,39,23,3,4,6,6,14,7,50,20,12
ENSG00000187486.5,37,53,465,35,73,65,28,60,18,60,32,31,6038,26,100,559,41,91,7,487,75
ENSG00000115474.6,6,6,0,38,3,10,1,0,194,1,0,12,1,8,4,4,3,4,18,9,44
ENSG00000182324.6,82,52,183,96,100,11,119,127,34,102,54,184,242,143,119,42,48,89,345,62,98
ENSG00000153822.13,9472,5531,3113,7974,176,1345,1323,1978,4805,13135,6310,17,18,2,8,14,3,8,6,405,12
ENSG00000123700.4,779,221,601,460,186,81,111,343,178,701,407,118,201,30,273,553,656,383,875,526,160
ENSG00000135750.14,566,584,2247,613,384,136,444,1349,151,129,284,237,13,99,273,846,240,339,2464,192,1270
ENSG00000100433.15,30,11,14,15,5,2,17,11,8,12,12,3,0,2,1,2,2,4,366,2,2
ENSG00000082482.13,42,8,205,110,654,3,0,140,57,80,29,374,39,424,154,2,75,48,69,267,445
ENSG00000173338.12,16,33,18,29,13,0,27,11,14,16,4,34,25,65,78,13,31,54,644,47,1908
ENSG00000171121.16,529,85,275,230,361,106,6,148,54,416,64,113,30,49,228,108,129,183,95,194,64
ENSG00000239435.2,24,2,21,25,39,46,0,26,6,52,2,2,0,0,0,0,0,0,0,0,3
ENSG00000105642.15,222,25,128,331,23,23,2,14,42,653,1,13,4,5,5,16,24,93,2,5,2
ENSG00000075043.18,0,0,0,8,0,0,0,6,0,2,0,11,27,5,5,24,7,6,7,8,5
ENSG00000185760.15,108,22,26,83,39,4,8,70,59,134,50,13,1366,9,25,10,3,7,367,13,12
ENSG00000156486.7,22,13,6,0,35,0,0,68,8,21,14,182,5,26,224,15,317,4,4,55,23
ENSG00000135253.13,2725,1595,433,441,497,1347,2316,819,477,723,160,69,24,3,134,101,312,4,471,37,88
ENSG00000178695.5,2299,2303,2213,1931,1202,525,1243,1879,506,1207,1204,5982,3153,4638,8563,3229,5397,9328,2010,8738,2639
ENSG00000153885.14,634,655,848,904,426,139,471,677,373,1778,430,840,370,1043,4179,1482,1360,4466,6403,2275,4136
ENSG00000100379.17,505,903,807,791,502,247,314,1054,233,442,223,603,29,230,958,1331,420,1000,913,662,1266
ENSG00000180332.6,39,5,8,9,1,1,1,1,1,2,2,8,3,0,13,2,0,2,14,4,17
ENSG00000243335.9,466,240,453,335,279,163,613,186,200,514,296,1550,371,1644,3069,1340,838,2997,1206,1469,724
ENSG00000107077.18,4662,1915,5316,2837,1928,988,1420,2139,1232,4522,1977,2021,1645,2097,1838,1189,1417,1403,3157,1805,2263
ENSG00000073614.12,16085,9351,11552,12462,7579,2509,4917,6803,3531,10557,4482,3454,1158,3266,2956,1674,2834,2602,4327,2835,4003
ENSG00000012817.15,10525,6,2901,8,6034,1,1995,17,2,7148,3528,25,6,28,4,14,16,11,24,17,22
ENSG00000147050.14,6014,3602,4015,7213,2807,1790,1527,5824,2512,5500,2065,2397,2915,2377,1983,1162,1956,2460,4225,2418,3010
ENSG00000132510.10,29520,18811,16584,16687,17028,4421,54946,39022,3988,12091,4802,3590,936,3082,2771,1987,4029,3997,3747,3637,2884
ENSG00000155666.11,368,227,343,640,167,37,105,187,173,461,121,117,39,52,168,55,66,209,215,161,103
ENSG00000135314.12,15,6,15,11,15,1,2,16,7,6,15,33,8,59,135,52,15,120,171,31,17
ENSG00000088247.17,7152,5598,6547,6150,3770,859,2554,4155,1575,3325,1880,7630,5009,5953,5269,3302,4928,6948,8187,5650,5725
ENSG00000166398.12,5380,3182,6577,4757,3463,1606,1559,4138,2088,9367,2696,3169,1727,2646,4909,2439,6704,3200,3013,6696,2907
ENSG00000100890.15,1596,804,892,695,677,214,308,1071,271,1308,603,1009,420,483,1122,535,835,465,1914,1125,1180
ENSG00000135709.12,645,338,747,936,262,134,682,617,180,938,376,1034,212,592,588,531,460,1621,950,453,1187
ENSG00000185261.14,1852,454,711,1698,632,230,186,368,360,1361,370,78,23,66,83,77,47,73,99,51,61
ENSG00000164542.12,847,588,437,625,355,63,248,142,170,319,195,70,41,62,226,88,47,270,292,155,653
ENSG00000100364.18,2550,2279,3165,1863,1438,853,2941,2285,642,1326,676,4989,1188,1125,3369,1147,1424,3382,4531,3108,6535
ENSG00000138688.15,51201,13187,34940,23589,19032,6334,6306,17367,12632,41642,15699,6624,2456,7585,7673,3871,6342,6681,6033,8483,4298
ENSG00000250423.2,32,93,4,19,59,1,4,30,9,25,21,5,0,4,3,0,4,132,0,17,0
ENSG00000122778.9,7927,2307,2329,4289,1029,462,1526,1438,766,6473,1493,442,54,35,124,99,166,745,114,335,134
ENSG00000197077.13,15565,7559,16437,11928,3324,2790,8365,5670,4033,14690,5175,3033,4095,1311,4448,1147,1248,890,10985,3144,4713
ENSG00000162929.13,726,380,414,498,463,216,194,488,238,1094,306,425,377,288,794,433,435,595,1132,748,445
ENSG00000165185.14,4302,2987,4437,5654,3011,533,557,1476,1547,3167,2291,192,156,316,488,183,118,765,571,280,327
ENSG00000134313.15,22549,12649,10228,12254,9161,2615,3327,6702,4632,14695,6470,5360,5271,5111,6274,4075,3617,6626,6155,5488,3907
ENSG00000089177.18,6666,3021,5484,4654,2146,647,2620,1981,575,3037,980,692,551,682,1197,639,716,764,2163,1281,1453
